edition,sport,event,athlete_id
2024 Summer Olympics,Hockey,Women,1971940
2024 Summer Olympics,Hockey,Women,1971948
2024 Summer Olympics,Hockey,Women,1971903
2024 Summer Olympics,Hockey,Women,1971975
2024 Summer Olympics,Hockey,Women,1971945
2024 Summer Olympics,Hockey,Women,1971950
2024 Summer Olympics,Hockey,Women,1971919
2024 Summer Olympics,Hockey,Women,1971942
2024 Summer Olympics,Hockey,Women,1971965
2024 Summer Olympics,Hockey,Women,1971973
2024 Summer Olympics,Hockey,Women,1971958
2024 Summer Olympics,Hockey,Women,1971923
2024 Summer Olympics,Hockey,Women,1926915
2024 Summer Olympics,Hockey,Women,1926896
2024 Summer Olympics,Hockey,Women,1926914
2024 Summer Olympics,Hockey,Women,1926920
2024 Summer Olympics,Hockey,Women,1926893
2024 Summer Olympics,Hockey,Women,1926908
2024 Summer Olympics,Hockey,Women,1926901
2024 Summer Olympics,Hockey,Women,1926909
2024 Summer Olympics,Hockey,Women,1926894
2024 Summer Olympics,Hockey,Women,1926923
2024 Summer Olympics,Hockey,Women,1926898
2024 Summer Olympics,Hockey,Women,1926895
2024 Summer Olympics,Hockey,Women,1926926
2024 Summer Olympics,Hockey,Women,1926912
2024 Summer Olympics,Hockey,Women,1926922
2024 Summer Olympics,Hockey,Women,1926910
2024 Summer Olympics,Hockey,Women,1926916
2024 Summer Olympics,Hockey,Women,1538304
2024 Summer Olympics,Hockey,Women,1538274
2024 Summer Olympics,Hockey,Women,1538294
2024 Summer Olympics,Hockey,Women,1538253
2024 Summer Olympics,Hockey,Women,1538244
2024 Summer Olympics,Hockey,Women,1538276
2024 Summer Olympics,Hockey,Women,1538266
2024 Summer Olympics,Hockey,Women,1538295
2024 Summer Olympics,Hockey,Women,1538299
2024 Summer Olympics,Hockey,Women,1538261
2024 Summer Olympics,Hockey,Women,1538305
2024 Summer Olympics,Hockey,Women,1538262
2024 Summer Olympics,Hockey,Women,1538263
2024 Summer Olympics,Hockey,Women,1538260
2024 Summer Olympics,Hockey,Women,1538277
2024 Summer Olympics,Hockey,Women,1900397
2024 Summer Olympics,Table Tennis,Men's Team,1902295
2024 Summer Olympics,Table Tennis,Men's Team,1902300
2024 Summer Olympics,Table Tennis,Men's Team,1902301
2024 Summer Olympics,Table Tennis,Men's Team,1563381
2024 Summer Olympics,Table Tennis,Men's Team,1563386
2024 Summer Olympics,Table Tennis,Men's Team,1563390
2024 Summer Olympics,Table Tennis,Men's Team,1889178
2024 Summer Olympics,Table Tennis,Men's Team,1889176
2024 Summer Olympics,Table Tennis,Men's Team,1889177
2024 Summer Olympics,Volleyball,Men,1917987
2024 Summer Olympics,Volleyball,Men,1917988
2024 Summer Olympics,Volleyball,Men,1917991
2024 Summer Olympics,Volleyball,Men,1917993
2024 Summer Olympics,Volleyball,Men,1918000
2024 Summer Olympics,Volleyball,Men,1918002
2024 Summer Olympics,Volleyball,Men,1918003
2024 Summer Olympics,Volleyball,Men,1917982
2024 Summer Olympics,Volleyball,Men,1918007
2024 Summer Olympics,Volleyball,Men,1918009
2024 Summer Olympics,Volleyball,Men,1918011
2024 Summer Olympics,Volleyball,Men,1918012
2024 Summer Olympics,Volleyball,Men,1917994
2024 Summer Olympics,Artistic Swimming,Duet,1908852
2024 Summer Olympics,Artistic Swimming,Duet,1908853
2024 Summer Olympics,Artistic Swimming,Duet,1544151
2024 Summer Olympics,Artistic Swimming,Duet,1980935
2024 Summer Olympics,Artistic Swimming,Duet,1972513
2024 Summer Olympics,Artistic Swimming,Duet,1972512
2024 Summer Olympics,Athletics,Men's 4 x 400m Relay,1960604
2024 Summer Olympics,Athletics,Men's 4 x 400m Relay,1960684
2024 Summer Olympics,Athletics,Men's 4 x 400m Relay,1960590
2024 Summer Olympics,Athletics,Men's 4 x 400m Relay,1960177
2024 Summer Olympics,Athletics,Men's 4 x 400m Relay,1965202
2024 Summer Olympics,Athletics,Men's 4 x 400m Relay,1965289
2024 Summer Olympics,Athletics,Men's 4 x 400m Relay,1960111
2024 Summer Olympics,Athletics,Men's 4 x 400m Relay,4979564
2024 Summer Olympics,Athletics,Men's 4 x 400m Relay,4975921
2024 Summer Olympics,Athletics,Men's 4 x 400m Relay,1950939
2024 Summer Olympics,Athletics,Men's 4 x 400m Relay,1950897
2024 Summer Olympics,Athletics,Men's 4 x 400m Relay,1951506
2024 Summer Olympics,Athletics,Men's 4 x 400m Relay,1950918
2024 Summer Olympics,Athletics,Men's 4 x 400m Relay,1936983
2024 Summer Olympics,Athletics,Men's 4 x 400m Relay,1924406
2024 Summer Olympics,Athletics,Men's 4 x 400m Relay,1924409
2024 Summer Olympics,Athletics,Men's 4 x 400m Relay,4663897
2024 Summer Olympics,Athletics,Men's 4 x 400m Relay,1924426
2024 Summer Olympics,Athletics,Men's 4 x 400m Relay,1924430
2024 Summer Olympics,Athletics,Men's 4 x 400m Relay,1956853
2024 Summer Olympics,Athletics,Men's 4 x 400m Relay,1924402
2024 Summer Olympics,Athletics,Women's 4 x 400m Relay,1960650
2024 Summer Olympics,Athletics,Women's 4 x 400m Relay,4979555
2024 Summer Olympics,Athletics,Women's 4 x 400m Relay,1960984
2024 Summer Olympics,Athletics,Women's 4 x 400m Relay,1961016
2024 Summer Olympics,Athletics,Women's 4 x 400m Relay,1960909
2024 Summer Olympics,Athletics,Women's 4 x 400m Relay,1960179
2024 Summer Olympics,Athletics,Women's 4 x 400m Relay,1965308
2024 Summer Olympics,Athletics,Women's 4 x 400m Relay,1965868
2024 Summer Olympics,Athletics,Women's 4 x 400m Relay,1972078
2024 Summer Olympics,Athletics,Women's 4 x 400m Relay,1972288
2024 Summer Olympics,Athletics,Women's 4 x 400m Relay,1972115
2024 Summer Olympics,Athletics,Women's 4 x 400m Relay,1972240
2024 Summer Olympics,Athletics,Women's 4 x 400m Relay,1972248
2024 Summer Olympics,Athletics,Women's 4 x 400m Relay,4980004
2024 Summer Olympics,Athletics,Women's 4 x 400m Relay,1972251
2024 Summer Olympics,Athletics,Women's 4 x 400m Relay,1924383
2024 Summer Olympics,Athletics,Women's 4 x 400m Relay,1924437
2024 Summer Olympics,Athletics,Women's 4 x 400m Relay,1956846
2024 Summer Olympics,Athletics,Women's 4 x 400m Relay,1924464
2024 Summer Olympics,Athletics,Women's 4 x 400m Relay,1924463
2024 Summer Olympics,Athletics,Women's 4 x 400m Relay,1924470
2024 Summer Olympics,Athletics,Women's 4 x 400m Relay,1924506
2024 Summer Olympics,Athletics,Women's 4 x 400m Relay,1924509
2024 Summer Olympics,Basketball,Men,1954698
2024 Summer Olympics,Basketball,Men,1954701
2024 Summer Olympics,Basketball,Men,1954714
2024 Summer Olympics,Basketball,Men,1954700
2024 Summer Olympics,Basketball,Men,1954724
2024 Summer Olympics,Basketball,Men,1954705
2024 Summer Olympics,Basketball,Men,1954684
2024 Summer Olympics,Basketball,Men,1954683
2024 Summer Olympics,Basketball,Men,1954709
2024 Summer Olympics,Basketball,Men,1954688
2024 Summer Olympics,Basketball,Men,1954699
2024 Summer Olympics,Basketball,Men,1954687
2024 Summer Olympics,Basketball,Men,1573636
2024 Summer Olympics,Basketball,Men,1573628
2024 Summer Olympics,Basketball,Men,1573627
2024 Summer Olympics,Basketball,Men,1573638
2024 Summer Olympics,Basketball,Men,1573640
2024 Summer Olympics,Basketball,Men,1573632
2024 Summer Olympics,Basketball,Men,1573630
2024 Summer Olympics,Basketball,Men,1573634
2024 Summer Olympics,Basketball,Men,1573633
2024 Summer Olympics,Basketball,Men,1573639
2024 Summer Olympics,Basketball,Men,1573660
2024 Summer Olympics,Basketball,Men,1573642
2024 Summer Olympics,Basketball,Men,1948421
2024 Summer Olympics,Basketball,Men,1948420
2024 Summer Olympics,Basketball,Men,1948413
2024 Summer Olympics,Basketball,Men,1948404
2024 Summer Olympics,Basketball,Men,1948416
2024 Summer Olympics,Basketball,Men,1948407
2024 Summer Olympics,Basketball,Men,1948411
2024 Summer Olympics,Basketball,Men,1948417
2024 Summer Olympics,Basketball,Men,1948408
2024 Summer Olympics,Basketball,Men,1948405
2024 Summer Olympics,Basketball,Men,1948402
2024 Summer Olympics,Basketball,Men,1948418
2024 Summer Olympics,Beach Volleyball,Men,1934586
2024 Summer Olympics,Beach Volleyball,Men,1934579
2024 Summer Olympics,Beach Volleyball,Men,1562864
2024 Summer Olympics,Beach Volleyball,Men,1562868
2024 Summer Olympics,Beach Volleyball,Men,1878383
2024 Summer Olympics,Beach Volleyball,Men,1878386
2024 Summer Olympics,Cycling Track,Men's Madison,1933816
2024 Summer Olympics,Cycling Track,Men's Madison,1933821
2024 Summer Olympics,Cycling Track,Men's Madison,1923518
2024 Summer Olympics,Cycling Track,Men's Madison,1923519
2024 Summer Olympics,Cycling Track,Men's Madison,1879180
2024 Summer Olympics,Cycling Track,Men's Madison,1879160
2024 Summer Olympics,Football,Women,1943575
2024 Summer Olympics,Football,Women,1943553
2024 Summer Olympics,Football,Women,1943542
2024 Summer Olympics,Football,Women,1943555
2024 Summer Olympics,Football,Women,1943580
2024 Summer Olympics,Football,Women,1943566
2024 Summer Olympics,Football,Women,1943588
2024 Summer Olympics,Football,Women,1943596
2024 Summer Olympics,Football,Women,1943591
2024 Summer Olympics,Football,Women,1943558
2024 Summer Olympics,Football,Women,1943586
2024 Summer Olympics,Football,Women,1943550
2024 Summer Olympics,Football,Women,1943576
2024 Summer Olympics,Football,Women,1943587
2024 Summer Olympics,Football,Women,1943585
2024 Summer Olympics,Football,Women,1943567
2024 Summer Olympics,Football,Women,1943547
2024 Summer Olympics,Football,Women,1943574
2024 Summer Olympics,Football,Women,4665325
2024 Summer Olympics,Football,Women,1943569
2024 Summer Olympics,Football,Women,1967608
2024 Summer Olympics,Football,Women,1967575
2024 Summer Olympics,Football,Women,1967629
2024 Summer Olympics,Football,Women,1967625
2024 Summer Olympics,Football,Women,1967616
2024 Summer Olympics,Football,Women,1967626
2024 Summer Olympics,Football,Women,1967602
2024 Summer Olympics,Football,Women,1967635
2024 Summer Olympics,Football,Women,1967574
2024 Summer Olympics,Football,Women,1967617
2024 Summer Olympics,Football,Women,1967599
2024 Summer Olympics,Football,Women,1967630
2024 Summer Olympics,Football,Women,1967636
2024 Summer Olympics,Football,Women,1967612
2024 Summer Olympics,Football,Women,1967628
2024 Summer Olympics,Football,Women,1967594
2024 Summer Olympics,Football,Women,1967565
2024 Summer Olympics,Football,Women,1967593
2024 Summer Olympics,Football,Women,1967623
2024 Summer Olympics,Football,Women,1967567
2024 Summer Olympics,Football,Women,1967606
2024 Summer Olympics,Football,Women,1967607
2024 Summer Olympics,Handball,Women,1878514
2024 Summer Olympics,Handball,Women,1878518
2024 Summer Olympics,Handball,Women,1878496
2024 Summer Olympics,Handball,Women,1878486
2024 Summer Olympics,Handball,Women,1878515
2024 Summer Olympics,Handball,Women,1878492
2024 Summer Olympics,Handball,Women,1878516
2024 Summer Olympics,Handball,Women,1878511
2024 Summer Olympics,Handball,Women,1878493
2024 Summer Olympics,Handball,Women,1878509
2024 Summer Olympics,Handball,Women,1878501
2024 Summer Olympics,Handball,Women,1878487
2024 Summer Olympics,Handball,Women,1878500
2024 Summer Olympics,Handball,Women,1878495
2024 Summer Olympics,Handball,Women,1878490
2024 Summer Olympics,Handball,Women,1879834
2024 Summer Olympics,Handball,Women,1879845
2024 Summer Olympics,Handball,Women,1879853
2024 Summer Olympics,Handball,Women,1879854
2024 Summer Olympics,Handball,Women,1879842
2024 Summer Olympics,Handball,Women,1879856
2024 Summer Olympics,Handball,Women,1879826
2024 Summer Olympics,Handball,Women,1879830
2024 Summer Olympics,Handball,Women,1879839
2024 Summer Olympics,Handball,Women,1893824
2024 Summer Olympics,Handball,Women,1879831
2024 Summer Olympics,Handball,Women,1879846
2024 Summer Olympics,Handball,Women,1879847
2024 Summer Olympics,Handball,Women,1879836
2024 Summer Olympics,Handball,Women,1946320
2024 Summer Olympics,Handball,Women,1879835
2024 Summer Olympics,Handball,Women,1879851
2024 Summer Olympics,Handball,Women,1895245
2024 Summer Olympics,Handball,Women,1895210
2024 Summer Olympics,Handball,Women,1895215
2024 Summer Olympics,Handball,Women,1895159
2024 Summer Olympics,Handball,Women,1895232
2024 Summer Olympics,Handball,Women,1895250
2024 Summer Olympics,Handball,Women,1895246
2024 Summer Olympics,Handball,Women,1895168
2024 Summer Olympics,Handball,Women,1895224
2024 Summer Olympics,Handball,Women,1895214
2024 Summer Olympics,Handball,Women,1895187
2024 Summer Olympics,Handball,Women,1895213
2024 Summer Olympics,Handball,Women,1895152
2024 Summer Olympics,Handball,Women,1895226
2024 Summer Olympics,Handball,Women,1895166
2024 Summer Olympics,Table Tennis,Women's Team,1902307
2024 Summer Olympics,Table Tennis,Women's Team,1902313
2024 Summer Olympics,Table Tennis,Women's Team,1902314
2024 Summer Olympics,Table Tennis,Women's Team,1931100
2024 Summer Olympics,Table Tennis,Women's Team,1931098
2024 Summer Olympics,Table Tennis,Women's Team,1931101
2024 Summer Olympics,Table Tennis,Women's Team,1936435
2024 Summer Olympics,Table Tennis,Women's Team,1936419
2024 Summer Olympics,Table Tennis,Women's Team,1936425
2024 Summer Olympics,Volleyball,Men,1574049
2024 Summer Olympics,Volleyball,Men,1574045
2024 Summer Olympics,Volleyball,Men,1574055
2024 Summer Olympics,Volleyball,Men,1574057
2024 Summer Olympics,Volleyball,Men,1574048
2024 Summer Olympics,Volleyball,Men,1574061
2024 Summer Olympics,Volleyball,Men,1574041
2024 Summer Olympics,Volleyball,Men,1574067
2024 Summer Olympics,Volleyball,Men,1574046
2024 Summer Olympics,Volleyball,Men,1574058
2024 Summer Olympics,Volleyball,Men,1574060
2024 Summer Olympics,Volleyball,Men,1574065
2024 Summer Olympics,Volleyball,Men,1574043
2024 Summer Olympics,Volleyball,Men,1902882
2024 Summer Olympics,Volleyball,Men,1902890
2024 Summer Olympics,Volleyball,Men,1902892
2024 Summer Olympics,Volleyball,Men,1902902
2024 Summer Olympics,Volleyball,Men,1902893
2024 Summer Olympics,Volleyball,Men,1902886
2024 Summer Olympics,Volleyball,Men,1902901
2024 Summer Olympics,Volleyball,Men,1902910
2024 Summer Olympics,Volleyball,Men,1902881
2024 Summer Olympics,Volleyball,Men,1902869
2024 Summer Olympics,Volleyball,Men,1902875
2024 Summer Olympics,Volleyball,Men,1902880
2024 Summer Olympics,Volleyball,Men,1902870
2024 Summer Olympics,Volleyball,Women,1964076
2024 Summer Olympics,Volleyball,Women,1964152
2024 Summer Olympics,Volleyball,Women,1964140
2024 Summer Olympics,Volleyball,Women,1964180
2024 Summer Olympics,Volleyball,Women,1964167
2024 Summer Olympics,Volleyball,Women,1964169
2024 Summer Olympics,Volleyball,Women,1964094
2024 Summer Olympics,Volleyball,Women,1964065
2024 Summer Olympics,Volleyball,Women,1964063
2024 Summer Olympics,Volleyball,Women,1964106
2024 Summer Olympics,Volleyball,Women,1964183
2024 Summer Olympics,Volleyball,Women,1964136
2024 Summer Olympics,Volleyball,Women,1964151
2024 Summer Olympics,Water Polo,Women,1954878
2024 Summer Olympics,Water Polo,Women,1954897
2024 Summer Olympics,Water Polo,Women,1954877
2024 Summer Olympics,Water Polo,Women,1954893
2024 Summer Olympics,Water Polo,Women,1954895
2024 Summer Olympics,Water Polo,Women,1954875
2024 Summer Olympics,Water Polo,Women,1954900
2024 Summer Olympics,Water Polo,Women,1954894
2024 Summer Olympics,Water Polo,Women,1954880
2024 Summer Olympics,Water Polo,Women,1954874
2024 Summer Olympics,Water Polo,Women,1954881
2024 Summer Olympics,Water Polo,Women,1954886
2024 Summer Olympics,Water Polo,Women,1954903
2024 Summer Olympics,Water Polo,Women,1947514
2024 Summer Olympics,Water Polo,Women,1947523
2024 Summer Olympics,Water Polo,Women,1947513
2024 Summer Olympics,Water Polo,Women,1947506
2024 Summer Olympics,Water Polo,Women,1947540
2024 Summer Olympics,Water Polo,Women,1947497
2024 Summer Olympics,Water Polo,Women,1947508
2024 Summer Olympics,Water Polo,Women,1947541
2024 Summer Olympics,Water Polo,Women,1947546
2024 Summer Olympics,Water Polo,Women,1947498
2024 Summer Olympics,Water Polo,Women,1947528
2024 Summer Olympics,Water Polo,Women,1947512
2024 Summer Olympics,Water Polo,Women,1947515
2024 Summer Olympics,Water Polo,Women,1968845
2024 Summer Olympics,Water Polo,Women,1968848
2024 Summer Olympics,Water Polo,Women,1968857
2024 Summer Olympics,Water Polo,Women,1968858
2024 Summer Olympics,Water Polo,Women,1968860
2024 Summer Olympics,Water Polo,Women,1968855
2024 Summer Olympics,Water Polo,Women,1968851
2024 Summer Olympics,Water Polo,Women,1968847
2024 Summer Olympics,Water Polo,Women,1968856
2024 Summer Olympics,Water Polo,Women,1968850
2024 Summer Olympics,Water Polo,Women,1968854
2024 Summer Olympics,Water Polo,Women,1968853
2024 Summer Olympics,Water Polo,Women,1968846
2024 Summer Olympics,Basketball,Women,1954742
2024 Summer Olympics,Basketball,Women,1954748
2024 Summer Olympics,Basketball,Women,1954739
2024 Summer Olympics,Basketball,Women,1954730
2024 Summer Olympics,Basketball,Women,1954734
2024 Summer Olympics,Basketball,Women,1954757
2024 Summer Olympics,Basketball,Women,1954752
2024 Summer Olympics,Basketball,Women,1954729
2024 Summer Olympics,Basketball,Women,1954753
2024 Summer Olympics,Basketball,Women,1954758
2024 Summer Olympics,Basketball,Women,1954754
2024 Summer Olympics,Basketball,Women,1954735
2024 Summer Olympics,Basketball,Women,1573445
2024 Summer Olympics,Basketball,Women,1573442
2024 Summer Olympics,Basketball,Women,1573452
2024 Summer Olympics,Basketball,Women,1573439
2024 Summer Olympics,Basketball,Women,1573454
2024 Summer Olympics,Basketball,Women,1573455
2024 Summer Olympics,Basketball,Women,1573451
2024 Summer Olympics,Basketball,Women,1573457
2024 Summer Olympics,Basketball,Women,1573440
2024 Summer Olympics,Basketball,Women,1573448
2024 Summer Olympics,Basketball,Women,1573449
2024 Summer Olympics,Basketball,Women,1573441
2024 Summer Olympics,Basketball,Women,1939955
2024 Summer Olympics,Basketball,Women,1939956
2024 Summer Olympics,Basketball,Women,1939970
2024 Summer Olympics,Basketball,Women,1939971
2024 Summer Olympics,Basketball,Women,1939943
2024 Summer Olympics,Basketball,Women,1939952
2024 Summer Olympics,Basketball,Women,1939964
2024 Summer Olympics,Basketball,Women,1939948
2024 Summer Olympics,Basketball,Women,1939946
2024 Summer Olympics,Basketball,Women,1939954
2024 Summer Olympics,Basketball,Women,1939959
2024 Summer Olympics,Basketball,Women,1939967
2024 Summer Olympics,Handball,Men,1895223
2024 Summer Olympics,Handball,Men,1895248
2024 Summer Olympics,Handball,Men,1895241
2024 Summer Olympics,Handball,Men,1895238
2024 Summer Olympics,Handball,Men,1895239
2024 Summer Olympics,Handball,Men,1895202
2024 Summer Olympics,Handball,Men,1895227
2024 Summer Olympics,Handball,Men,1895228
2024 Summer Olympics,Handball,Men,1895237
2024 Summer Olympics,Handball,Men,1895172
2024 Summer Olympics,Handball,Men,1895235
2024 Summer Olympics,Handball,Men,1895161
2024 Summer Olympics,Handball,Men,1895178
2024 Summer Olympics,Handball,Men,1895234
2024 Summer Olympics,Handball,Men,1895236
2024 Summer Olympics,Handball,Men,1895180
2024 Summer Olympics,Handball,Men,1899256
2024 Summer Olympics,Handball,Men,1899239
2024 Summer Olympics,Handball,Men,1899226
2024 Summer Olympics,Handball,Men,1899206
2024 Summer Olympics,Handball,Men,1899237
2024 Summer Olympics,Handball,Men,1899214
2024 Summer Olympics,Handball,Men,1899227
2024 Summer Olympics,Handball,Men,1899231
2024 Summer Olympics,Handball,Men,1899185
